Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / 日本,Status
hatsukikabu,農薬不使用葉付きカブ＊550〜600g,"<p>重量（目安）：550〜600g（葉付き小蕪）</p>
<p>　　　　　　：50g（干し小蕪）<br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：農薬不使用<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：常温便可</p>
<p>カブの別名はすずなで、春の七草の一つです。<br data-mce-fragment=""1"">蕪は葉っぱの部分も合わせるととても栄養バランスの優れたお野菜です。 葉っぱをサッと茹でて、ごま油、醤油、砂糖、鰹節で炒めるとおにぎりの具などご飯のお共になります＾＾<br data-mce-fragment=""1"">お腹に優しいカブの酵素を壊さない様に、是非生でお召し上がり下さい。<br data-mce-fragment=""1""><br data-mce-fragment=""1"">【収穫期間：１１月〜３月中下旬頃まで】</p>
<p>▽かぶ/かぶら/カブ/カブラ/蕪</p>",阿波ツクヨミファーム,,根菜,化学農薬化学肥料不使用,false,素材,葉付き小蕪,,,,,hatsukikabu-1,650.0,shopify,-10,deny,manual,270,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/kabu.jpg?v=1635733830,1,,false,,,,,,,,,,,,,,,g,,,true,draft
hatsukikabu,,,,,,,,,干し小蕪,,,,,hatsukikabu-2,650.0,shopify,0,deny,manual,270,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/kabu_siro.png?v=1635733830,2,,,,,,,,,,,,,,,,,g,,,,
oyatsukintoki,おやつ金時（サツマイモ・減農薬）,"<p>重量（目安）：1kg<br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：減農薬<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：<meta charset=""utf-8""><span data-mce-fragment=""1"">4/1〜10/31の期間は必ず冷蔵便をお選びください。11/1〜3/31の期間は常温便と冷蔵便のどちらをお選びいただいても問題ございません。</span></p>
<p>ひとくちサイズの鳴門金時です＾＾<br data-mce-fragment=""1"">お子様のおやつやマッシュやペーストに最適です。<br data-mce-fragment=""1""><br data-mce-fragment=""1"">南瓜の様な安納芋とは違ったサツマイモ本来の甘さ！<br data-mce-fragment=""1""><br data-mce-fragment=""1"">鳴門のミネラルたっぷり、水はけの良い砂地で作られた<br data-mce-fragment=""1"">サツマイモは鮮やかな紅色の皮の中はホクホクとした食感と、お菓子の素材などでも重宝される糖度の高さが眠っています。</p>
<p>▽さつまいも/サツマイモ/さつま芋/薩摩芋</p>",阿波ツクヨミファーム,,根菜,"10月が旬, 11月が旬, 12月が旬, 1月が旬, 夏期常温配送OK！",false,Title,Default Title,,,,,oyatsukintoki,1000.0,shopify,996,deny,manual,330,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/2.jpg?v=1638509973,1,,false,,,,,,,,,,,,,,,kg,,,true,draft
narutokintoki,King of サツマイモ！鳴門金時（農薬不使用）,"<p>重量（目安）：700〜800g<br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：農薬不使用<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：</p>
<meta charset=""utf-8"">
<p><span data-mce-fragment=""1"">3/20〜10/20の期間は要冷蔵配送です。</span></p>
<p>南瓜の様な安納芋とは違ったサツマイモ本来の甘さ！<br data-mce-fragment=""1""><br data-mce-fragment=""1"">鳴門のミネラルたっぷり、水はけの良い砂地で作られた<br data-mce-fragment=""1"">サツマイモは鮮やかな紅色の皮の中はホクホクとした食感と、お菓子の素材などでも重宝される糖度の高さが眠っています。<br data-mce-fragment=""1""><br data-mce-fragment=""1"">鳴門金時生産者の中でも有機JAS取得第一号のサツマイモを貯蔵庫でたっぷり熟成させています。</p>
<p>▽さつまいも/サツマイモ/さつま芋/薩摩芋</p>
<div id=""gtx-trans"" style=""position: absolute; left: 38px; top: 107.723px;"">
<div class=""gtx-trans-icon""></div>
</div>",阿波ツクヨミファーム,,根菜,"10月が旬, 11月が旬, 12月が旬, 1月が旬, 夏期常温配送OK！",false,Title,Default Title,,,,,narutokintoki,400.0,shopify,9793,deny,manual,700,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/satsumaimo-narutokintoki.jpg?v=1611097545,1,,false,,,,,,,,,,,,,,,g,,,true,draft
takenokomizuni,たけのこ水煮【クール便指定商品】,"<p>重量（目安）：<span data-mce-fragment=""1"">200g</span><br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：<meta charset=""utf-8""><span data-mce-fragment=""1"">冷蔵便（クール便）指定の商品です。配送方法の選択時に「冷蔵便」をお選びください。（時期に関わらず冷蔵便必須とさせていただいております）</span></p>
<p>春の味覚！徳島県のたけのこの産地、阿南市のたけのこです。<br data-mce-fragment=""1"">疲れをとる働きもあるグルタミン酸やチロシン、アスパラギン酸などのうまみ成分でもあるアミノ酸が豊富、食物繊維の塊です＾＾<br data-mce-fragment=""1""><br data-mce-fragment=""1"">『たけのこメンマ』<br data-mce-fragment=""1"">ゆでたけのこ…１５０g<br data-mce-fragment=""1"">ごま油…大さじ１<br data-mce-fragment=""1"">みりん…小さじ２<br data-mce-fragment=""1"">＠<br data-mce-fragment=""1"">スープ（中華または鶏ガラ）…２００ml<br data-mce-fragment=""1"">酒…大さじ１<br data-mce-fragment=""1"">しょう油…小さじ２<br data-mce-fragment=""1""><br data-mce-fragment=""1"">ゆでたけのこを一口大で２〜３mmの厚さに切り、ごま油で炒める。<br data-mce-fragment=""1"">油がまわったら＠を加えて中火で煮る。<br data-mce-fragment=""1"">汁気がなくなったら、みりん、ごま油少々（分量外）を加えてさらに水分を飛ばす。<br data-mce-fragment=""1"">水気がなくなったら完成！<br data-mce-fragment=""1"">たけのこは、厚めに切ると、ジューシー感がアップ。<br data-mce-fragment=""1"">お好みでラー油をかけて食べるのもおすすめです。<br data-mce-fragment=""1"">ご飯に混ぜて即席たけのこご飯。<br data-mce-fragment=""1"">青菜と和えてもう一品に。</p>
<p><meta charset=""utf-8""><br data-mce-fragment=""1"">「大根おろしを使ってアクを抜く」<br data-mce-fragment=""1""><br data-mce-fragment=""1"">筍のアクの正体はホモゲンチジン酸。<br data-mce-fragment=""1"">変換が愉快なホモゲンチジン酸。<br data-mce-fragment=""1"">里芋などにも含まれている成分ですが、筍にもとびきり含まれているのでどうにかする必要があります。<br data-mce-fragment=""1"">収穫後時とともにホモゲンチジン酸は増えていきます。<br data-mce-fragment=""1"">筍の下茹での目的は、加熱によって酵素を失活させ、アクが増えるのを防ぐこと。<br data-mce-fragment=""1"">ホモゲンチジン酸は水に溶けやすいのですが、苦いようなら、重曹などでお湯をアルカリ性にすることで、筍の硬い組織が軟化されよりアクが抜けます。<br data-mce-fragment=""1"">アルカリ性が強すぎると筍は変色する可能性はあります。<br data-mce-fragment=""1""><br data-mce-fragment=""1"">この方法は筍を長時間茹でないため、旨味と風味の流出が極端に少ないのが特徴です。<br data-mce-fragment=""1"">皮付きのままで大丈夫なので、大根をおろし、倍量の水で希釈、大根おろし水の１％の塩を加え、筍の皮を剥き、料理に使う大きさに切った筍を浸け、１〜２時間放置するだけ。<br data-mce-fragment=""1"">これだけでもアクはかなり抜け、数分茹でるか直煮でOK。<br data-mce-fragment=""1"">是非春の味覚を楽しんでみて下さい＾＾</p>
<p><meta charset=""utf-8""><span data-mce-fragment=""1"">▽たけのこ/タケノコ/筍/竹の子</span><br data-mce-fragment=""1""></p>",阿波ツクヨミファーム,,根菜,"3月が旬, 4月が旬, 5月が旬, 化学農薬化学肥料不使用",true,Title,Default Title,,,,,takenokomizuni,200.0,shopify,-10,deny,manual,750,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/takekaguyahime.jpg?v=1611725332,1,,false,,,,,,,,,,,,,,,g,,,true,active
takenokomizuni,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0515/4045/9679/products/takekaguyahime_2.jpg?v=1611725332,2,,,,,,,,,,,,,,,,,,,,,
gyunyu,高知の美味しい低温殺菌牛乳,"<p>重量（目安）：1kg<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：冷蔵便（クール便）指定の商品です。配送方法の選択時に「冷蔵便」をお選びください。</p>
まろやか牛乳のふるさと　高知県田野町<br data-mce-fragment=""1"">高知県田野町は、県都高知市から東へ約５５kmの奈半利川西岸河口に位置し、西北を四国山脈の支脈及び海岸段丘に囲まれています。<br data-mce-fragment=""1"">南は、土佐湾に面し、東西２.２km、南北４km、総面積６.５６km2の小さな田園の町です。<br data-mce-fragment=""1"">気候は温暖で、南国特有のすんだ青空と緑に恵まれています。<br data-mce-fragment=""1"">産地を高知県田野町とお隣の安田町の３軒の牧場に限定しています。<br data-mce-fragment=""1"">高知県南国市から一時間足らずの太平洋を望むこの地で、大切に育てられた乳牛から搾乳された生乳は、牧場最寄りの南国工場で６５度３０分間の連続式低温殺菌により素早く丁寧に処理されます。<br data-mce-fragment=""1"">この牛乳のまろやかなおいしさをお楽しみください。<br>
<div id=""gtx-trans"" style=""position: absolute; left: -25px; top: 88.9727px;"">
<div class=""gtx-trans-icon""></div>
</div>",阿波ツクヨミファーム,,加工品・キノコ・その他,"",true,Title,Default Title,,,,,gyunyu,1000.0,shopify,-9,deny,manual,400,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/gyunyu1.jpg?v=1611099118,1,,false,,,,,,,,,,,,,,,g,,,true,active
gyunyu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0515/4045/9679/products/gyunyu2.jpg?v=1611099118,2,,,,,,,,,,,,,,,,,,,,,
gyunyu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0515/4045/9679/products/gyunyu3.jpg?v=1611099118,3,,,,,,,,,,,,,,,,,,,,,
gyunyu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0515/4045/9679/products/gyunyu4.jpg?v=1611099118,4,,,,,,,,,,,,,,,,,,,,,
tamago,たむらさんちの卵（１０個入）,"<p>重量（目安）：<span data-mce-fragment=""1"">700g</span></p>
<p><span data-mce-fragment=""1"">個数：10個</span></p>
<p>卵はビタミンCと食物繊維以外が含まれている完全栄養食！<br data-mce-fragment=""1""><br data-mce-fragment=""1"">卵でお腹をこわす方。<br data-mce-fragment=""1"">アレルギーが気になる方。<br data-mce-fragment=""1"">卵の匂いがダメな方。<br data-mce-fragment=""1"">昔ながらの卵の風味、美味しい卵を食べたい方。<br data-mce-fragment=""1""><br data-mce-fragment=""1"">ビタミン剤・抗生物質等不使用、非遺伝子組み換え飼料、山の天然水で育った鶏の産む卵。<br data-mce-fragment=""1"">これがホントの「普通の卵」<br data-mce-fragment=""1""><br data-mce-fragment=""1"">山の天然水をEMセラミックの入ったタンクで循環させ、バクハン石と磁化水を通し良い水を。<br data-mce-fragment=""1"">PHF、NON GMOのトウモロコシと大豆を基本飼料に、EM発酵飼料、玄米、大豆粕、米糠、醤油粕、コーングルテンミール、炭、海藻、牡蠣殻、パプリカ、魚粉、ファフィア酵母、卵の殻など様々な飼料をオリジナル配合しています。</p>
<p>１ケース１０個入りになります。<br>日本の卵は品質が高いため、基本的に一般的に販売されているものも含め、常温保存での条件から賞味期限が設定されております。<br>冷蔵保存の場合は＋１〜２週間程と思っていただいて問題ありません。<br>到着日から最低１週間以上〜２週間前後（常温保存で）の賞味期限のものを発送しております。</p>
<meta charset=""utf-8"">
<p><span data-mce-fragment=""1"">▽たまご/タマゴ/卵/玉子</span></p>",阿波ツクヨミファーム,,お米・たまご,化学農薬化学肥料不使用,true,Title,Default Title,,,,,d-egg,700.0,shopify,8892,deny,manual,540,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/tamago.jpg?v=1611097913,1,,false,,,,,,,,,,,,,,,g,,297,true,active
kampotpepper,世界一の胡椒！カンポットペッパー,"<p><span data-mce-fragment=""1"">重量（目安）：10g</span><br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：常温便可</p>
<p>「普通の胡椒はテーブル・ワイン。カンポット・ペッパーは良質のボルドー・ワイン」<br data-mce-fragment=""1"">食べると一目瞭然。<br data-mce-fragment=""1"">フルーティな味とはっきりとした風味に特徴があります。<br data-mce-fragment=""1"">伝統的な完全有機栽培。<br data-mce-fragment=""1"">有機認証の世界標準エコサートも取得しています。<br data-mce-fragment=""1"">カンボジアの胡椒農園で最も美しい農園と評され離職率がほぼゼロ本当のフェアトレード商品です＾＾</p>
<p>▽こしょう/コショウ/胡椒</p>",阿波ツクヨミファーム,,加工品・キノコ・その他,化学農薬化学肥料不使用,true,色,黒,,,,,kampotpepper-kuro,10.0,shopify,99910,deny,manual,330,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/kanpotpepper.jpg?v=1611098038,1,,false,,,,,,,,,,,,,,,g,,,true,active
kampotpepper,,,,,,,,,白,,,,,kampotpepper-shiro,10.0,shopify,-100,deny,manual,330,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
kampotpepper,,,,,,,,,赤,,,,,kampotpepper-aka,10.0,shopify,-100,deny,manual,330,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
yabukitaryokucha,自然栽培ヤブキタ緑茶＊200g,"重量（目安）：200g
<p data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：常温配送可</p>
<p>霧が多く、急勾配の茶園は、良いお茶ができる絶好の条件がそろっています。<br data-mce-fragment=""1"">ホタルで有名な美郷町にある阿波茶園で採れる一番茶葉は、香り高く、あっさりとした味が評判です。<br data-mce-fragment=""1"">昔ながらの製法で少量生産にこだわり、職人の感性で丁寧に作られています。<br data-mce-fragment=""1"">自然栽培にて香り高いお茶に仕上がりました。<br data-mce-fragment=""1"">ほっと一息つきたいときに飲みたくなる。<br data-mce-fragment=""1"">そんな緑茶です。<br></p>
<p>▽お茶/緑茶/煎茶/やぶきた/ヤブキタ</p>",阿波ツクヨミファーム,,加工品・キノコ・その他,"",true,Title,Default Title,,,,,yabukitaryokucha,200.0,shopify,981,deny,manual,1800,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/yabukita.jpg?v=1611098667,1,,false,,,,,,,,,,,,,,,g,,,true,active
kihonyasaiset,徳島新鮮野菜セット（農薬不使用・減農薬）,"<p>重量（目安）：<meta charset=""utf-8""><span data-mce-fragment=""1"">3.5kg</span><meta charset=""utf-8""><span data-mce-fragment=""1"">（Sサイズ）</span><span data-mce-fragment=""1"">、5kg</span><meta charset=""utf-8""><span data-mce-fragment=""1"">（Mサイズ）</span><span data-mce-fragment=""1"">, 7.5kg（Lサイズ）</span><br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：農薬不使用、減農薬<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：<meta charset=""utf-8""><span data-mce-fragment=""1"">3/20〜10/31の期間は冷蔵便をお選びください。11/1〜3/19の期間は常温便と冷蔵便のどちらをお選びいただいても問題ございません。</span></p>
<p>【こちらは阿波ツクヨミファームのお野菜と阿波地域産の減農薬のお野菜も同梱するセットになります】<br data-mce-fragment=""1""></p>
<p>阿波ツクヨミファームは化学肥料や化学農薬を一切使用せずお野菜を育てています。<br data-mce-fragment=""1"">阿波ツクヨミファームのお野菜や地元、阿波市・吉野川市を中心に一緒に届けたい、地域の厳選農家さんのお野菜をSサイズ５点／種類、Mサイズ８点／種類、Lサイズ／１１点／種類をセレクトしお届けいたします。<br data-mce-fragment=""1""><br data-mce-fragment=""1"">セット内容の傾向をTwitterにてお知らせしております。<br data-mce-fragment=""1""><a href=""https://twitter.com/tsukuyomi_farm"" target=""_blank"">https://twitter.com/tsukuyomi_farm</a><br data-mce-fragment=""1""><br data-mce-fragment=""1"">※ご注意※<br data-mce-fragment=""1"">写真はあくまでMセットのイメージですが、モデルセットと同等の内容をお詰めいたします。<br></p>
<p><meta charset=""utf-8""><span>▽やさいセット/野菜セット</span></p>
<div id=""gtx-trans"" style=""position: absolute; left: -4px; top: 256px;"">
<div class=""gtx-trans-icon""></div>
</div>",阿波ツクヨミファーム,,セット商品,"",true,サイズ,Sサイズ,,,,,kihonyasaiset-ssize,3500.0,shopify,9956,deny,manual,1100,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/yasaiset.jpg?v=1611097855,1,,false,,,,,,,,,,,,,,,kg,,,true,active
